2583945171,2583945171,2583945171
32,32,32
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-1,63,7
-1,64,7
2,63,16
21,64,25
-5,63,0
-11,63,-3
-6,68,3
-8,64,7
-8,61,2
-5,65,1
4,65,15
-1,65,9
-4,62,6
-1,66,7
-4,62,5
-2,65,6
-2,64,6
0,65,8
-2,64,6
-3,65,5
0,64,9
-1,64,7
-3,63,5
-3,63,7
-1,65,7
-2,63,7
-1,64,7
-2,63,6
-1,64,1
-2,62,8
-4,60,5
-1,66,7
-3,65,7
-1,63,7
-2,63,6
-2,64,7
-2,63,7
-2,63,7
-2,64,7
-2,63,7
-2,64,7
-2,64,6
-2,64,7
-2,63,7
-2,63,7
-2,63,7
-2,64,7
-2,63,7
-2,64,7
-2,64,6
-2,64,7
-2,64,7
-2,64,7
-2,63,7
-2,63,7
-2,64,7
-2,64,7
-2,64,7
-4,66,9
-1,62,6
-3,63,6
-2,64,6
-2,63,7
-2,63,7
-2,64,7
-2,63,7
-2,64,7
-2,63,6
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
1,62,8
-2,67,1
-6,60,-5
-5,64,12
-1,64,8
-1,65,7
-2,63,6
-1,64,7
-2,64,7
-1,63,7
-2,63,7
-2,63,7
-1,64,7
-2,63,7
-2,63,7
0,64,7
-3,62,6
0,65,7
-3,62,5
-2,63,7
-2,63,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,6
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,6
-1,64,6
-2,64,6
-2,63,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,63,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-2,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,6
-2,64,7
-1,64,7
-1,63,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,63,7
-1,64,7
-2,64,7
-1,64,6
-2,64,6
-1,63,7
-2,64,7
-2,64,7
-1,63,6
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-1,63,7
-2,64,7
-2,63,6
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,6
-1,63,6
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-2,64,7
-1,63,7
-1,64,7
-1,64,7
-2,64,7
-1,63,7
-2,64,6
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,63,7
-2,63,7
-2,64,7
-2,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,63,7
-2,64,7
-2,64,7
-2,63,7
-1,63,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,63,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-1,63,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,63,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,6
-1,64,6
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-1,63,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,6
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-2,63,6
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-1,64,6
-1,64,7
-1,63,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-2,63,7
-2,64,6
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,63,7
-2,64,7
-2,63,7
-1,64,7
-2,63,7
-2,63,7
-2,64,7
-2,64,7
-2,64,7
-2,64,6
-2,64,7
-2,64,7
-1,63,7
-2,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-2,63,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,6
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,63,7
-2,64,7
-1,64,7
-1,64,6
-1,64,6
-1,64,7
-2,64,7
-2,64,7
-2,64,6
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,6
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,63,7
-1,64,7
-2,64,7
-1,63,7
-1,64,6
-1,64,7
-2,64,7
-1,64,6
-1,64,7
-1,64,7
-2,63,7
-2,64,7
-1,63,7
-1,64,6
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-2,63,7
-2,64,7
-1,64,6
-2,63,7
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,63,7
-2,64,6
-1,64,7
-2,64,7
-2,64,7
-1,64,6
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-2,64,7
-1,63,7
-2,64,7
-2,64,6
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,6
-1,64,7
-2,63,7
-1,64,7
-2,63,6
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,6
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,6
-2,64,6
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-1,63,7
-1,64,7
-2,64,6
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,6
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,6
-2,64,6
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,63,7
-2,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,6
-2,64,7
-1,63,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,6
-1,64,6
-2,64,7
-1,64,6
-1,64,6
-2,64,7
-2,64,7
-1,64,6
-2,64,7
-2,64,7
-1,64,7
-1,63,6
-2,64,7
-1,64,6
-2,64,7
-2,64,7
-2,64,7
-1,64,6
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-2,64,7
-2,64,7
-1,63,7
-2,64,7
-2,63,7
-2,64,7
-1,64,7
-2,64,7
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-2,63,6
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,63,7
-1,63,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,6
-1,64,7
-1,64,7
-2,64,7
-2,64,6
-2,63,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-2,63,7
-2,64,7
-2,64,7
-1,64,7
-1,63,7
-2,64,7
-2,63,7
-2,63,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,63,7
-2,64,7
-1,64,7
-1,63,7
-2,64,6
-1,64,6
-1,63,7
-1,63,7
-1,63,7
-2,63,7
-1,64,7
-2,64,7
-2,63,7
-2,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,6
-2,64,7
-1,63,7
-2,64,7
-1,64,7
-2,64,7
-1,64,6
-1,64,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-2,64,6
-2,64,7
-1,64,6
-1,64,7
-1,64,7
-1,64,7
-2,64,7
-2,63,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-1,64,7
-2,63,7
-2,64,7
-2,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-2,63,7
-1,64,7
-1,64,7
-2,64,7
-1,63,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-1,63,7
-1,64,7
-1,64,7
-2,64,7
-1,64,7
-1,64,7
-2,64,7
-1,63,7
-1,64,7
-1,64,7
-2,63,7
-2,64,7
-1,64,7
-1,63,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-1,64,7
-2,64,7
-2,64,7
-2,64,7
-1,64,7
-2,63,7
-2,64,7
-2,63,7
-2,64,7
-1,63,7
-1,64,7
-1,64,6
-2,64,7
-5,67,3
-2,70,7
16,77,6
-11,53,10
-14,60,-4
5,93,10
9,27,25
19,66,27
16,127,9
28,79,-28
17,33,-34
12,20,-17
8,49,-5
-4,70,17
-16,38,13
-17,32,6
-17,51,-4
-30,60,-7
-27,72,-6
-20,70,3
-15,69,7
-10,64,12
-5,65,8
-7,65,5
-6,63,-2
-24,50,64
-14,41,-7
31,93,24
-4,53,7
-6,55,5
1,61,1
-1,65,6
4,67,7
1,65,6
-3,60,6
1,65,7
1,64,7
-2,62,6
1,65,6
0,64,6
0,64,7
0,63,7
0,63,7
0,63,7
0,63,6
0,64,7
0,64,7
0,64,6
0,64,7
0,64,7
0,64,7
0,63,6
0,64,7
0,64,6
0,64,7
0,64,6
0,64,7
0,64,7
0,64,7
0,64,6
0,64,7
0,64,6
0,64,7
0,64,6
0,64,6
0,64,7
0,63,6
0,64,6
0,64,7
0,64,6
0,63,7
0,64,7
0,64,7
0,64,6
0,64,7
0,64,7
0,63,6
0,63,7
0,63,6
0,64,6
0,64,7
0,64,7
0,64,6
0,64,6
0,64,7
0,64,6
0,64,6
0,64,7
0,64,6
0,64,7
0,64,6
0,64,6
0,64,7
0,64,7
0,64,7
0,64,7
0,63,7
0,64,7
0,64,6
0,63,6
0,64,6
0,64,6
0,63,6
0,64,6
0,64,6
0,64,7
0,64,6
0,64,6
0,64,6
0,64,7
0,64,7
0,64,7
0,64,6
0,64,7
0,64,7
0,64,7
0,64,6
0,64,7
0,63,6
0,64,7
0,63,6
0,64,7
0,64,7
1,64,6
0,63,7
0,64,7
0,64,6
0,64,7
0,64,7
0,63,6
0,64,6
0,64,7
0,64,7
0,64,6
0,64,7
0,63,6
0,63,7
0,64,6
0,64,6
0,64,7
0,64,7
0,64,6
0,64,6
