Video analysis detailed log

Face Model:	General
Frame rate:	23.98

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal
00:00:00.000	0.739760800	0.002535057	0.297315600	0.052996080	0.002964059	0.006432420	0.002755701	-0.294780600	0.889323000
00:00:00.041	0.741149500	0.002460778	0.285315500	0.053952890	0.006576321	0.006659544	0.004715032	-0.282854800	0.891532300
00:00:00.083	0.742157400	0.002386010	0.274820700	0.054705720	0.009720013	0.006891316	0.006691508	-0.272434700	0.895258900
00:00:00.125	0.742238200	0.002306919	0.265625400	0.055293330	0.012412880	0.007083013	0.008724542	-0.263318500	0.900022000
00:00:00.166	0.741631000	0.002244170	0.258330000	0.056232700	0.014873870	0.007221618	0.010445360	-0.256085800	0.905448000
00:00:00.208	0.740762500	0.002202254	0.251689600	0.057369840	0.016776700	0.007341503	0.012256610	-0.249487400	0.909968600
00:00:00.250	0.739936100	0.002183618	0.245719900	0.058492600	0.018304720	0.007461430	0.013922760	-0.243536300	0.914328200
00:00:00.291	0.738963100	0.002175869	0.240235600	0.059450260	0.019630590	0.007602976	0.015508610	-0.238059700	0.918506700
00:00:00.333	0.737985700	0.002190484	0.235626400	0.059997480	0.020753330	0.007752674	0.016855430	-0.233436000	0.922492100
00:00:00.375	0.736776500	0.002232919	0.231996900	0.060334220	0.021956030	0.007920329	0.017967780	-0.229764000	0.926276000
00:00:00.417	0.736109900	0.002307680	0.228494700	0.060420400	0.022955480	0.008096470	0.018894200	-0.226187000	0.929853900
00:00:00.458	0.735827300	0.002413894	0.224854400	0.060582600	0.023786980	0.008253273	0.019606110	-0.222440500	0.933223500
00:00:00.500	0.735267200	0.002532419	0.221507000	0.060572620	0.024431800	0.008435267	0.020137520	-0.218974600	0.936391500
00:00:00.542	0.735079800	0.002678610	0.218092900	0.060469660	0.025101430	0.008614003	0.020544240	-0.215414300	0.939363200
00:00:00.583	0.734188700	0.002817980	0.215339100	0.060618920	0.025713760	0.008784922	0.020812000	-0.212521200	0.942142600
00:00:00.625	0.733402900	0.002962289	0.212776700	0.060957670	0.026125190	0.008904122	0.020984890	-0.209814400	0.944735400
00:00:00.667	0.732134900	0.003131820	0.211265500	0.061158620	0.026536790	0.008981614	0.021043380	-0.208133700	0.947142400
00:00:00.709	0.730367500	0.003267939	0.210486500	0.061314430	0.026828910	0.009002792	0.021017330	-0.207218500	0.949375000
00:00:00.750	0.728594700	0.003401612	0.210190800	0.061362120	0.027103680	0.008971046	0.020907430	-0.206789200	0.949719300
00:00:00.792	0.726875600	0.003523728	0.209854600	0.061606800	0.027366220	0.008907592	0.020790200	-0.206330800	0.950414800
00:00:00.834	0.724961100	0.003628437	0.209631400	0.061869670	0.027538060	0.008853142	0.020717350	-0.206002900	0.950414800
00:00:00.875	0.722944200	0.003699553	0.209225000	0.062528250	0.027606130	0.008824350	0.020633140	-0.205525500	0.950386400
00:00:00.917	0.721602600	0.003747761	0.208462100	0.063179950	0.027572670	0.008775550	0.020504320	-0.204714400	0.950249300
00:00:00.959	0.720769600	0.003781457	0.207448000	0.063807950	0.027426940	0.008707088	0.020339070	-0.203666500	0.950010100
00:00:01.000	0.719927500	0.003813855	0.206342000	0.064773000	0.027184040	0.008595660	0.020163790	-0.202528100	0.949819300
00:00:01.042	0.720282600	0.003855421	0.204853900	0.065168090	0.026740560	0.008474419	0.019938980	-0.200998500	0.949456700
00:00:01.084	0.719395600	0.003918142	0.204116800	0.065954680	0.026379340	0.008358629	0.019728260	-0.200198700	0.949127400
00:00:01.126	0.718574300	0.004006215	0.203367400	0.066670420	0.025962440	0.008264814	0.019554170	-0.199361200	0.948828300
00:00:01.167	0.716815100	0.004099667	0.203377800	0.067831230	0.025463830	0.008218911	0.019444720	-0.199278100	0.948556400
00:00:01.209	0.713532400	0.004187025	0.204195300	0.069151600	0.025257950	0.008241049	0.019347610	-0.200008300	0.948308800
00:00:01.251	0.710274800	0.004287552	0.205011600	0.070439580	0.024984460	0.008283978	0.019355010	-0.200724000	0.948082600
00:00:01.292	0.707624700	0.004453161	0.204915600	0.071773570	0.024617220	0.008331661	0.019403080	-0.200462500	0.947875100
00:00:01.334	0.703833100	0.004666325	0.205622800	0.073454270	0.024598500	0.008393315	0.019344240	-0.200956500	0.947685100
00:00:01.376	0.700115900	0.004911320	0.206357100	0.075146790	0.024499880	0.008477301	0.019335760	-0.201445700	0.947509800
00:00:01.418	0.696057300	0.005255883	0.207133700	0.076826460	0.024322930	0.008506571	0.019352390	-0.201877900	0.947346900
00:00:01.459	0.692656500	0.005594679	0.207285500	0.078122940	0.024148900	0.008546437	0.019490200	-0.201690800	0.947194000
00:00:01.501	0.688957300	0.005954786	0.208007400	0.079400840	0.024136710	0.008647851	0.019493820	-0.202052600	0.947049700
00:00:01.543	0.685427000	0.006372501	0.208671100	0.080586880	0.024104700	0.008717773	0.019497550	-0.202298600	0.946912800
00:00:01.584	0.682104000	0.006858514	0.209366800	0.081373530	0.024143060	0.008712129	0.019501960	-0.202508300	0.946781000
00:00:01.626	0.678516600	0.007397214	0.210501600	0.082148350	0.024238160	0.008665252	0.019476210	-0.203104300	0.946653400
00:00:01.668	0.674447900	0.007949058	0.211992400	0.083130140	0.024442510	0.008600420	0.019480870	-0.204043300	0.946528600
00:00:01.710	0.671136400	0.008602039	0.213022800	0.083677460	0.024710880	0.008509564	0.019486650	-0.204420700	0.946404700
00:00:01.751	0.668637800	0.009327621	0.213820900	0.083677400	0.025043010	0.008407216	0.019493480	-0.204493300	0.946280700
00:00:01.793	0.666971500	0.010165530	0.214930800	0.083101780	0.025526440	0.008288426	0.019476520	-0.204765300	0.946155500
00:00:01.835	0.665776700	0.011137580	0.215744100	0.082382790	0.026027310	0.008175119	0.019477020	-0.204606500	0.946028400
00:00:01.876	0.666052100	0.012161630	0.214868400	0.081556250	0.026645560	0.008090624	0.019483540	-0.202706700	0.945838800
00:00:01.918	0.667902500	0.013198280	0.212932700	0.080483950	0.027266700	0.008028333	0.019486300	-0.199734400	0.945628500
00:00:01.960	0.669029300	0.014175290	0.211269600	0.079694890	0.027832490	0.008001266	0.019469390	-0.197094300	0.945397900
00:00:02.001	0.670528200	0.014928320	0.209094500	0.079208270	0.028183860	0.008022885	0.019567540	-0.194166200	0.945147600
00:00:02.043	0.672757400	0.015690180	0.206279200	0.078726730	0.028363990	0.007971963	0.019499700	-0.190589000	0.944861800
00:00:02.085	0.674632700	0.016413760	0.203290100	0.078436200	0.028572670	0.007946077	0.019488070	-0.186876400	0.944579500
00:00:02.127	0.676181700	0.017193890	0.200138300	0.078085100	0.028679560	0.007926400	0.019456450	-0.182944400	0.944299600
00:00:02.168	0.678237900	0.017814630	0.196737200	0.077925410	0.028749170	0.007900422	0.019556470	-0.178922500	0.944020900
00:00:02.210	0.679107100	0.018377280	0.194219300	0.078058410	0.028785810	0.007809171	0.019482660	-0.175842000	0.943676900
00:00:02.252	0.679771500	0.018844890	0.191727400	0.078654570	0.028931410	0.007754145	0.019513380	-0.172882500	0.943315700
00:00:02.293	0.680668800	0.019366210	0.189318600	0.078942660	0.029063510	0.007771324	0.019389100	-0.169952400	0.942893300
00:00:02.335	0.681235900	0.019972560	0.186907300	0.079265300	0.029210340	0.007815978	0.019307420	-0.166934800	0.942479000
00:00:02.377	0.681052000	0.020699390	0.184720700	0.079860440	0.029470250	0.007820259	0.019206310	-0.164021300	0.942071700
00:00:02.419	0.681861300	0.021560430	0.182153800	0.080035440	0.029741520	0.007820833	0.019104090	-0.160593300	0.941669800
00:00:02.460	0.681123100	0.022348140	0.180168900	0.080694560	0.029864100	0.007854160	0.018978780	-0.157820800	0.941272100
00:00:02.502	0.679484700	0.022927110	0.178282200	0.081779550	0.030091910	0.007890616	0.019028760	-0.155355100	0.940816100
00:00:02.544	0.678288600	0.023666170	0.175425900	0.082745210	0.030167720	0.008175366	0.019062860	-0.151759800	0.940280700
00:00:02.585	0.675795400	0.024331250	0.173042700	0.084664750	0.030013810	0.008520924	0.019131340	-0.148711500	0.939611700
00:00:02.627	0.672956900	0.024867900	0.170577500	0.087546390	0.029763260	0.009011914	0.019239580	-0.145709600	0.938818300
00:00:02.669	0.670033300	0.025379500	0.168285100	0.090458710	0.029647030	0.009220669	0.019462200	-0.142905600	0.937909100
00:00:02.711	0.668171000	0.025845460	0.166873300	0.092731040	0.029535020	0.009552344	0.019430320	-0.141027900	0.937036900
00:00:02.752	0.667633700	0.025790260	0.165729700	0.095159950	0.029647360	0.009726259	0.019481660	-0.139939400	0.936200400
00:00:02.794	0.668454700	0.025362100	0.164954700	0.097092490	0.029946940	0.009879732	0.019584150	-0.139592600	0.935395800
00:00:02.836	0.670231800	0.024604000	0.164841700	0.097828000	0.030421630	0.010027720	0.019865140	-0.140237700	0.934620200
00:00:02.877	0.672941200	0.023751010	0.165751000	0.097629230	0.030884510	0.010348770	0.020250390	-0.142000000	0.933872500
00:00:02.919	0.676355400	0.022832320	0.167885000	0.096443330	0.031407450	0.010712430	0.020666540	-0.145052700	0.933004400
