2584120480, IBI
15.422581,0.640654
30.720156,0.718783
33.470282,0.484397
33.970305,0.500023
34.439076,0.468771
34.954725,0.515649
35.423496,0.468771
35.923519,0.500023
36.329788,0.406269
36.845437,0.515649
37.329834,0.484397
37.829857,0.500023
40.18934,0.500023
40.658111,0.468771
41.095631,0.43752
41.548777,0.453146
42.033174,0.484397
42.501945,0.468771
42.908214,0.406269
43.423863,0.515649
43.90826,0.484397
44.392657,0.484397
44.877054,0.484397
45.377077,0.500023
45.814597,0.43752
46.252117,0.43752
46.736514,0.484397
47.127157,0.390643
47.502174,0.375017
47.95532,0.453146
48.470969,0.515649
48.845986,0.375017
49.236629,0.390643
49.7054,0.468771
50.205423,0.500023
50.611692,0.406269
51.158592,0.5469
51.721117,0.562526
58.549555,0.531274
77.659805,0.421894
117.145987,0.515649
181.43018,0.468771
181.805197,0.375017
182.211466,0.406269
200.571681,0.390643
201.071704,0.500023
201.587353,0.515649
203.71245,0.390643
219.838188,0.375017
220.213205,0.375017
220.588222,0.375017
233.2138,0.359391
233.729449,0.515649
234.120092,0.390643
312.358048,0.500023
336.593532,0.609403
337.124807,0.531274
337.62483,0.500023
547.618817,0.500023
548.103214,0.484397
700.391435,0.718783
712.610744,0.812537
713.454533,0.843789
714.298322,0.843789
714.985853,0.687531
715.782765,0.796911
746.034149,0.687531
746.877938,0.843789
761.331725,0.609403
762.050508,0.718783
762.691162,0.640654
776.394914,0.781286
777.316831,0.921917
781.66078,0.781286
790.942455,0.859414
791.692489,0.750034
792.301892,0.609403
815.896722,0.76566
816.724885,0.828163
817.443668,0.718783
818.34996,0.906291
819.146871,0.796911
838.554009,0.640654
839.147787,0.593777
839.75719,0.609403
850.773319,0.625029
870.992994,0.859414
871.88366,0.890666
970.716309,0.703157
971.356963,0.640654
980.029235,0.671906
980.591761,0.562526
984.591944,0.812537
985.388856,0.796911
986.217019,0.828163
986.998304,0.781286
987.717087,0.718783
988.513999,0.796911
989.217156,0.703157
990.060945,0.843789
990.764102,0.703157
991.732896,0.968794
996.780002,0.687531
997.405031,0.625029
998.170691,0.76566
1006.327314,0.531274
1010.843146,0.718783
1011.70256,0.859414
1012.499472,0.796911
1013.265132,0.76566
1014.10892,0.843789
1014.827703,0.718783
1015.687118,0.859414
1016.484029,0.796911
1017.343443,0.859414
1018.155981,0.812537
1018.984143,0.828163
1019.749804,0.76566
1020.531089,0.781286
1021.265498,0.734409
1021.999907,0.734409
1022.812444,0.812537
1023.593729,0.781286
1024.312512,0.718783
1025.046921,0.734409
1025.796955,0.750034
1026.515738,0.718783
1027.234521,0.718783
1027.96893,0.734409
1028.906473,0.937543
1032.34413,0.843789
1033.094164,0.750034
1040.657011,0.703157
1041.328916,0.671906
1094.05008,0.65628
1094.831365,0.781286
1095.487645,0.65628
1096.1283,0.640654
1096.878334,0.750034
1104.175543,0.703157
1151.505835,0.828163
1152.318372,0.812537
1153.021529,0.703157
1153.912195,0.890666
1154.709106,0.796911
1155.521643,0.812537
1156.334181,0.812537
1157.193595,0.859414
1158.006132,0.812537
1158.865546,0.859414
1159.740587,0.87504
1163.537635,0.87504
1164.50643,0.968794
1165.553353,1.046923
1173.303707,0.734409
1173.944362,0.640654
1174.631893,0.687531
1175.413179,0.781286
1176.178839,0.76566
1181.116565,1.125051
1186.335554,0.859414
1187.148091,0.812537
1187.945003,0.796911
1188.710663,0.76566
1189.554451,0.843789
1192.382706,0.609403
1205.789569,0.812537
1206.445849,0.65628
1207.258387,0.812537
1207.992795,0.734409
1208.711578,0.718783
1209.477238,0.76566
1210.196021,0.718783
1210.914804,0.718783
1211.617961,0.703157
1212.305493,0.687531
1213.071153,0.76566
1213.899316,0.828163
1214.664976,0.76566
1220.899636,0.828163
1221.618419,0.718783
1222.399705,0.781286
1223.212242,0.812537
1223.962276,0.750034
1224.774813,0.812537
1225.556099,0.781286
1226.196754,0.640654
1227.009291,0.812537
1227.743699,0.734409
1228.509359,0.76566
1229.165639,0.65628
1229.978177,0.812537
1230.790714,0.812537
1231.478245,0.687531
1232.322034,0.843789
1233.228325,0.906291
1237.36914,0.87504
1238.228554,0.859414
1239.11922,0.890666
1239.947383,0.828163
1240.806797,0.859414
1241.572457,0.76566
1242.353743,0.781286
1243.181906,0.828163
1244.025695,0.843789
1244.760103,0.734409
1245.619518,0.859414
1246.3383,0.718783
1247.150838,0.812537
1248.025878,0.87504
1248.775912,0.750034
1249.666578,0.890666
1255.557472,0.796911
1256.463764,0.906291
1260.385818,0.796911
1261.198356,0.812537
1261.979641,0.781286
1262.760927,0.781286
1263.604716,0.843789
1264.511007,0.906291
1265.276667,0.76566
1265.99545,0.718783
1266.886116,0.890666
1267.604899,0.718783
1268.40181,0.796911
1269.245599,0.843789
1270.042511,0.796911
1270.823796,0.781286
1271.480076,0.65628
1272.323865,0.843789
1272.980145,0.65628
1273.698928,0.718783
1274.464588,0.76566
1275.308377,0.843789
1276.120914,0.812537
1277.152211,1.031297
1277.980374,0.828163
1278.933542,0.953169
1283.386871,0.906291
1284.23066,0.843789
1284.965069,0.734409
1285.793231,0.828163
1286.683897,0.890666
1287.355803,0.671906
1288.183966,0.828163
1289.027755,0.843789
1289.730912,0.703157
1290.559075,0.828163
1291.371612,0.812537
1292.10602,0.734409
1296.059326,0.828163
1296.778109,0.718783
1297.575021,0.796911
1298.434435,0.859414
1299.168844,0.734409
1300.05951,0.890666
1300.82517,0.76566
1301.731461,0.906291
1302.46587,0.734409
1303.262781,0.796911
1304.059693,0.796911
1304.794101,0.734409
1305.575387,0.781286
1306.528556,0.953169
1307.372344,0.843789
1308.247384,0.87504
1309.059922,0.812537
1309.950587,0.890666
1310.77875,0.828163
1311.497533,0.718783
1312.263193,0.76566
1313.07573,0.812537
1313.810139,0.734409
1314.591425,0.781286
1315.37271,0.781286
1316.153996,0.781286
1316.872779,0.718783
1317.575936,0.703157
1318.325971,0.750034
1318.997876,0.671906
1319.763536,0.76566
1320.576074,0.812537
1321.372985,0.796911
1322.232399,0.859414
1323.123065,0.890666
1323.951228,0.828163
1324.779391,0.828163
1325.591928,0.812537
1326.310711,0.718783
1327.076371,0.76566
1327.842031,0.76566
1328.560814,0.718783
1329.326474,0.76566
1330.123386,0.796911
1330.935923,0.812537
1331.732834,0.796911
1332.592249,0.859414
1333.342283,0.750034
1334.123569,0.781286
1334.998609,0.87504
1335.764269,0.76566
1336.545555,0.781286
1337.389343,0.843789
1338.108126,0.718783
1338.889412,0.781286
1339.686323,0.796911
1340.451983,0.76566
1341.295772,0.843789
1342.108309,0.812537
1342.858344,0.750034
1343.670881,0.812537
1344.483418,0.812537
1345.295955,0.812537
1346.077241,0.781286
1346.92103,0.843789
1347.655438,0.734409
1348.436724,0.781286
1349.233635,0.796911
1350.077424,0.843789
1350.85871,0.781286
1351.749376,0.890666
1352.530661,0.781286
1353.280696,0.750034
1354.108859,0.828163
1354.843267,0.734409
1355.655804,0.812537
1356.405839,0.750034
1357.187124,0.781286
1357.937159,0.750034
1358.671567,0.734409
1359.49973,0.828163
1360.37477,0.87504
1361.156056,0.781286
1361.968593,0.812537
1368.625148,0.76566
1369.297054,0.671906
1381.485112,1.046923
1385.125903,0.609403
1396.126407,0.718783
1396.985821,0.859414
1400.735993,0.718783
1401.611033,0.87504
1402.439196,0.828163
1403.18923,0.750034
1404.06427,0.87504
1404.908059,0.843789
1405.658093,0.750034
1406.533133,0.87504
1407.34567,0.812537
1411.486485,0.843789
1412.361525,0.87504
1413.189688,0.828163
1414.002225,0.812537
1414.97102,0.968794
1419.861868,0.890666
1420.65878,0.796911
1421.53382,0.87504
1422.471363,0.937543
1423.252649,0.781286
1424.065186,0.812537
1424.908974,0.843789
1425.893394,0.98442
1426.659055,0.76566
1427.612223,0.953169
1428.581017,0.968794
1429.424806,0.843789
1430.331098,0.906291
1431.284266,0.953169
1432.143681,0.859414
1433.065598,0.921917
1434.003141,0.937543
1434.846929,0.843789
1435.768847,0.921917
1436.659512,0.890666
1437.472049,0.812537
1438.300212,0.828163
1439.175252,0.87504
1439.98779,0.812537
1440.909707,0.921917
1441.815998,0.906291
1442.597284,0.781286
1443.316067,0.718783
1444.191107,0.87504
1444.972393,0.781286
1445.863059,0.890666
1453.379028,0.750034
1454.144688,0.76566
1454.925973,0.781286
1455.707259,0.781286
1456.519796,0.812537
1457.379211,0.859414
1462.129428,0.687531
1462.92634,0.796911
1463.645123,0.718783
1464.363905,0.718783
1465.082688,0.718783
1465.8796,0.796911
1466.660886,0.781286
1467.473423,0.812537
1468.207831,0.734409
1468.926614,0.718783
1469.582894,0.65628
1470.207923,0.625029
1470.989209,0.781286
1471.817372,0.828163
1472.723663,0.906291
1473.442446,0.718783
1474.254983,0.812537
1475.083146,0.828163
1475.880058,0.796911
1476.583215,0.703157
1477.364501,0.781286
1478.192663,0.828163
1478.927072,0.734409
1479.755235,0.828163
1480.630275,0.87504
1487.099321,0.796911
1487.94311,0.843789
1488.786898,0.843789
1489.599436,0.812537
1490.380721,0.781286
1493.95901,0.734409
1494.709044,0.750034
1495.615336,0.906291
1519.007032,0.65628
1519.710189,0.703157
1520.39772,0.687531
1520.991498,0.593777
1521.632152,0.640654
1522.335309,0.703157
1522.960338,0.625029
1523.741623,0.781286
1524.522909,0.781286
1564.352857,0.65628
1572.775118,0.593777
1587.760179,0.750034
1588.44771,0.687531
1589.244622,0.796911
1590.08841,0.843789
1590.838445,0.750034
1591.635356,0.796911
1592.447893,0.812537
1593.260431,0.812537
1593.994839,0.734409
1594.807376,0.812537
1595.479282,0.671906
1596.229316,0.750034
1648.762971,0.671906
1649.622386,0.859414
1650.513051,0.890666
1651.278711,0.76566
1652.1225,0.843789
1653.028791,0.906291
1653.841329,0.812537
1654.74762,0.906291
1655.450777,0.703157
1667.373198,0.687531
1698.968394,0.531274
1699.593423,0.625029
1700.29658,0.703157
1700.968486,0.671906
1701.749772,0.781286
1702.437303,0.687531
1703.202963,0.76566
1703.90612,0.703157
1704.656155,0.750034
1705.343686,0.687531
1705.999966,0.65628
1706.671872,0.671906
1762.299418,0.781286
1762.846318,0.5469
1763.518224,0.671906
1768.315319,0.65628
1768.940347,0.625029
1769.518499,0.578151
1770.20603,0.687531
1771.034193,0.828163
1778.237648,0.625029
1796.629115,0.828163
1797.394775,0.76566
1798.160435,0.76566
1798.910469,0.750034
1799.707381,0.796911
1800.410538,0.703157
1801.160572,0.750034
1801.848104,0.687531
1802.598138,0.750034
1803.395049,0.796911
1804.285715,0.890666
1815.364347,0.734409
1815.958124,0.593777
1816.583153,0.625029
1817.192556,0.609403
1817.755082,0.562526
1818.411362,0.65628
1819.067642,0.65628
1819.723922,0.65628
1820.395828,0.671906
1821.083359,0.687531
1821.692762,0.609403
1822.349042,0.65628
1822.927193,0.578151
1823.567848,0.640654
1824.224128,0.65628
1848.803378,0.640654
1849.506535,0.703157
1850.147189,0.640654
1850.803469,0.65628
1851.475375,0.671906
1852.194158,0.718783
1852.850438,0.65628
1853.553595,0.703157
1854.256752,0.703157
1854.928658,0.671906
1855.600564,0.671906
1856.27247,0.671906
1856.944376,0.671906
