Video analysis detailed log

Face Model:	General
Frame rate:	23.98

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal
00:00:00.000	0.894251600	0.051066160	0.160075100	0.006498489	0.015013870	0.001432616	0.001853837	-0.109008900	0.279215700
00:00:00.041	0.894219500	0.050101220	0.157316400	0.007461600	0.017769290	0.010010990	0.009443445	-0.107215100	0.279215700
00:00:00.083	0.855917600	0.046904850	0.169520700	0.014735140	0.026032690	0.022929530	0.032709590	-0.122615800	0.279026400
00:00:00.125	0.861191000	0.047877940	0.167601900	0.013755160	0.024731280	0.020420890	0.029038640	-0.119724000	0.278903800
00:00:00.166	0.865874100	0.046985030	0.163792800	0.013913050	0.025901900	0.024933270	0.033581750	-0.116807800	0.278903800
00:00:00.208	0.870190500	0.045996270	0.160455400	0.014039890	0.026926390	0.028422030	0.037418940	-0.114459100	0.290176700
00:00:00.250	0.874467000	0.045081590	0.156787400	0.014134370	0.027926920	0.031260470	0.040599110	-0.111705800	0.300237200
00:00:00.291	0.878300200	0.043901140	0.153730500	0.014177170	0.028613750	0.033596850	0.043460660	-0.109829300	0.309307800
00:00:00.333	0.882080100	0.042417790	0.150367700	0.014212360	0.029060640	0.035736400	0.045923300	-0.107949900	0.317555300
00:00:00.375	0.885534800	0.040689090	0.147292600	0.014220930	0.029129890	0.037952370	0.048237160	-0.106603500	0.325148600
00:00:00.417	0.888464900	0.038727600	0.144909200	0.014254490	0.029015530	0.039736790	0.050157760	-0.106181600	0.334438600
00:00:00.458	0.891182500	0.036643870	0.142713200	0.014213540	0.028615520	0.041175310	0.052019320	-0.106069400	0.344815100
00:00:00.500	0.892937500	0.034563590	0.140679100	0.014116340	0.027928690	0.042333110	0.053772250	-0.106115500	0.358857700
00:00:00.542	0.894336400	0.032522170	0.138394500	0.014029690	0.027230900	0.043202440	0.055188760	-0.105872300	0.378871800
00:00:00.583	0.894789600	0.030465740	0.136438400	0.013931960	0.026367170	0.043848570	0.056680790	-0.105972600	0.402885000
00:00:00.625	0.894784200	0.028453040	0.135930100	0.013785430	0.025335830	0.044294960	0.058320140	-0.107477000	0.429443800
00:00:00.667	0.894783700	0.026553630	0.134926300	0.013666510	0.024327370	0.044772390	0.059909430	-0.108372700	0.457462000
00:00:00.709	0.894394900	0.024754600	0.133908700	0.013566080	0.023363310	0.044907580	0.061139620	-0.109154100	0.486160100
00:00:00.750	0.894099400	0.023037040	0.132754400	0.013546120	0.022429420	0.044847090	0.062130800	-0.109717400	0.514961600
00:00:00.792	0.892744700	0.021349500	0.131798300	0.013568290	0.021396840	0.044534090	0.063344640	-0.110448800	0.543478700
00:00:00.834	0.891277600	0.019734960	0.130828200	0.013620490	0.020369110	0.044289060	0.064289500	-0.111093200	0.571422000
00:00:00.875	0.889303400	0.018201140	0.129369200	0.013662930	0.019363430	0.043918780	0.064948500	-0.111168100	0.598588600
00:00:00.917	0.887121100	0.016758010	0.127485900	0.013725460	0.018361580	0.043874170	0.065292700	-0.110727900	0.624854500
