Video analysis detailed log

Face Model:	General
Frame rate:	23.98

Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Valence	Arousal
00:00:00.000	0.775362800	0.030642140	0.310699600	0.003775577	0.011668890	0.001826301	0.004548220	-0.280057500	0.451868600
00:00:00.041	0.784500000	0.031480200	0.300236000	0.010547810	0.013863470	0.004619340	0.009313537	-0.268755800	0.457417800
00:00:00.083	0.792793200	0.032011270	0.290623000	0.016049690	0.015718500	0.006868233	0.013972730	-0.258611700	0.466844800
00:00:00.125	0.800714600	0.031867410	0.281017500	0.020317920	0.017062030	0.008709506	0.018994750	-0.249150000	0.473351100
00:00:00.166	0.808471400	0.031240970	0.271300600	0.023276760	0.018155590	0.010472700	0.024002050	-0.240059600	0.481527100
00:00:00.208	0.815770400	0.030280570	0.262047900	0.025398020	0.018941070	0.011999670	0.028705140	-0.231767300	0.486942300
00:00:00.250	0.822547700	0.029087800	0.253348700	0.026721370	0.019477240	0.013299370	0.032853730	-0.224260900	0.490314700
00:00:00.291	0.828384600	0.027722160	0.245814000	0.027586150	0.019939970	0.014215700	0.036505110	-0.218091800	0.496024900
00:00:00.333	0.833805800	0.026295240	0.238603100	0.028157900	0.020230030	0.014737510	0.039710150	-0.212307900	0.499482600
00:00:00.375	0.838353800	0.024958150	0.232506900	0.028278060	0.020316450	0.014761090	0.042420010	-0.207548800	0.508457800
00:00:00.417	0.839391800	0.023611700	0.230006400	0.027639930	0.019985490	0.014510300	0.043748750	-0.206394700	0.514073200
00:00:00.458	0.837277700	0.022275340	0.227008400	0.026725740	0.019737680	0.014185120	0.045046360	-0.204733000	0.514073200
00:00:00.500	0.832451900	0.020925330	0.224195000	0.025455280	0.019804320	0.013615590	0.045555420	-0.203269700	0.513122400
00:00:00.542	0.827725500	0.019543400	0.220080300	0.024062080	0.020394200	0.012926040	0.045327370	-0.200537000	0.512163000
00:00:00.583	0.823828000	0.018400410	0.214779600	0.022774130	0.020931980	0.012143600	0.044783420	-0.196379200	0.510475200
00:00:00.625	0.820482200	0.017206690	0.209345500	0.021508150	0.021151170	0.011324840	0.044552780	-0.192138800	0.508833100
00:00:00.667	0.817372100	0.015997690	0.204639100	0.020454170	0.021250650	0.010512790	0.044067230	-0.188641400	0.507283800
00:00:00.709	0.815259500	0.014914250	0.199734100	0.019613010	0.021224070	0.009783497	0.043733320	-0.184819800	0.505541400
00:00:00.750	0.814629300	0.014527860	0.193919900	0.018936160	0.021243230	0.009111025	0.043540480	-0.179392100	0.503384600
00:00:00.792	0.815465900	0.014448580	0.187056700	0.018733220	0.021088790	0.008459455	0.043454360	-0.172608100	0.500844100
00:00:00.834	0.817534800	0.014731910	0.179230300	0.019307170	0.020804370	0.007838706	0.044133450	-0.164498400	0.497949900
00:00:00.875	0.820489200	0.015679050	0.170877500	0.019809050	0.020464560	0.007272397	0.044743080	-0.155198400	0.494405500
00:00:00.917	0.824069300	0.016502070	0.162289800	0.020337130	0.020235910	0.006771058	0.045102480	-0.145787700	0.490364000
00:00:00.959	0.827932400	0.017398440	0.153744600	0.020787020	0.020055410	0.006341129	0.045270850	-0.136346200	0.485958400
00:00:01.000	0.832107800	0.018440150	0.145328500	0.021209700	0.019951310	0.005996711	0.045081160	-0.126888400	0.481219100
00:00:01.042	0.836396700	0.019534180	0.137276000	0.021586660	0.020303470	0.005714634	0.044575590	-0.117741800	0.476326300
00:00:01.084	0.840684600	0.020763560	0.129565800	0.021939340	0.020681520	0.005480661	0.043786090	-0.108802200	0.471502500
00:00:01.126	0.844996300	0.022081770	0.122310100	0.022250320	0.021256580	0.005306881	0.043069490	-0.100228300	0.466780500
00:00:01.167	0.849367600	0.023667400	0.115574100	0.022509950	0.021766200	0.005226464	0.042432200	-0.091906680	0.462158000
00:00:01.209	0.853669600	0.025404470	0.109310300	0.022642930	0.022281890	0.005213094	0.041922990	-0.083905820	0.457632900
00:00:01.251	0.857982300	0.027187350	0.103492200	0.022815560	0.023060090	0.005252809	0.041360870	-0.076304860	0.453452900
00:00:01.292	0.862557400	0.028950340	0.098321090	0.023074670	0.023994410	0.005355190	0.040873380	-0.069370750	0.449747600
00:00:01.334	0.866982900	0.030541580	0.093538120	0.023477750	0.024746130	0.005520604	0.040336020	-0.062996540	0.445778000
00:00:01.376	0.871585500	0.032062140	0.089303730	0.023939490	0.025453630	0.005775143	0.039972120	-0.057241590	0.442152500
00:00:01.418	0.876125400	0.033424330	0.085303150	0.024676860	0.026060110	0.006075582	0.039563380	-0.051878820	0.438382000
00:00:01.459	0.881048900	0.034799000	0.081784870	0.025624900	0.026814590	0.006354654	0.039303740	-0.046985880	0.434949500
00:00:01.501	0.885226300	0.035746720	0.078317000	0.026981240	0.027312290	0.006585225	0.038868480	-0.042570280	0.431834400
