calming_1_back_start,calming_3_back_start,calming_1_back_end,calming_3_back_end,vexing_1_back_start,vexing_3_back_start,vexing_1_back_end,vexing_3_back_end
669.398,729.792,713.2445,774.151,1793.403,1853.913,1837.3145,1897.924
851.6265,790.717,895.119,835.06,1914.4715,1974.996,1958.4155,2019.1085
972.5775,911.6855,1016.888,956.013,2035.6895,2096.165,2079.617,2140.292
1033.451,1094.177,1077.629,1138.172,2156.823,2217.3315,2200.7845,2261.809
1230.6255,1169.8015,1275.1705,1214.063,2293.4715,2353.9645,2337.382,2397.924
1291.769,1352.51,1335.9465,1396.4545,2474.5155,2414.473,2518.894,2457.951
1473.345,1413.0025,1517.623,1456.764,2596.5165,2535.5075,2640.56,2579.952
1594.2125,1534.1865,1638.2235,1577.665,2717.183,2657.124,2760.994,2700.635
