TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,462,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,X,66,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,425,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,S,133,4,4
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,L,243,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Q,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,R,905,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,B,157,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,F,97,3,3
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,E,0,3,NaN
17,One Back Task \n\n Press TARGET if current letter is same as the previous letter\n\n,Y,124,3,3
